session_duration,rage_clicks,form_retries,error_messages,latency_ms,screen_transitions,help_page_visits,crash_indicator,scroll_depth,task_completion,input_hesitation_sec,backtracking_count,api_response_ms,support_escalation_proxy,is_anomaly
9.556467970323844,2,2,1,449.3701844617009,17.707097317340935,0,0,31.177074264834047,1,1.794523517250348,1,281.09450524826497,0,0
4.458494435887447,2,1,0,361.9391757958565,20.841543444938527,1,0,50.24744440346334,1,2.4424244073796073,0,289.5767433979572,0,0
6.838003714411954,0,0,0,406.6701641238809,10.547221337644407,3,0,58.20254532627346,1,2.8358739674490643,1,259.85513781991705,0,0
16.29095116825816,0,2,2,279.03140505363444,15.286856422844146,1,0,72.18659921762527,1,2.2428520199758477,1,222.95025414321145,0,0
15.208970855139468,2,2,0,338.7307584628801,11.011473150721583,0,0,36.78578843913156,1,0.6740509816998025,0,270.8562636036845,0,0
16.243594653939823,1,3,1,412.23773450572315,12.493791082233917,2,0,60.681416308136555,1,1.6257421583036447,0,241.66805912889478,0,0
5.111512944022684,0,0,1,334.4441245086876,11.24020468161652,2,0,75.69249532414085,0,2.497988770306288,2,199.4780662280004,0,0
28.904871447400076,6,4,6,699.1655658774505,14.123131409075176,7,0,13.44610436727144,0,8.880626114279742,6,809.3390179843684,0,1
17.11028041082878,2,2,0,502.7532187320694,10.118586929842145,1,0,84.69777282028616,1,1.1366144636653994,1,323.7112466533324,0,0
6.103138150254595,4,1,2,438.145628959668,13.703690811549347,0,0,69.8124173750164,0,1.715119726930109,0,183.64667515131362,1,0
7.110396293796708,6,6,5,879.4768082380963,5.051434522654576,6,0,57.85780528762193,1,0.9800568427072385,9,577.6911171323422,1,1
14.373036632144721,0,2,4,385.2914308013784,12.042410006970323,2,0,78.9356236539723,1,2.167573392041311,1,189.13925536130452,0,0
13.08591407874291,3,0,0,387.36703571795175,11.473934673899592,0,0,61.710905785702494,0,3.3129897017981738,1,163.78164594319966,0,0
14.978472033996534,2,0,1,428.0853912581917,21.63221206709066,1,0,32.56323801887524,1,1.5900921714993752,2,274.09989279230035,0,0
9.781402107054328,1,1,1,536.5027190626348,7.161778956608104,0,0,81.86285974852035,1,0.9833802403669353,0,215.39058970670868,0,0
7.369482328980864,3,0,0,267.5423457201622,16.908876567400508,1,0,66.46161796954222,1,3.3415415045197823,1,216.12680244173694,0,0
5.30020164013107,3,1,2,423.90815084977726,16.24405224096963,1,0,71.47440310066186,1,1.5652332822277182,1,325.50387641282833,0,0
7.161864333719423,1,1,0,422.5265008604168,9.822521406191818,0,0,73.74989296171219,1,1.4501635294875568,0,134.98925768734722,1,0
13.757020430420086,1,0,2,468.8152185258873,20.29791826219404,0,0,62.18129387890825,1,1.7193044010912846,2,186.10514076405656,0,0
20.053898261395425,2,0,1,496.95686939957966,14.041857005251991,1,0,77.71420373513541,1,3.0353522365274,1,265.98279942180346,0,0
8.536660263115989,2,0,3,427.96933782851664,19.84230553623851,4,0,62.1746545517859,1,3.9680428640353687,2,290.0252784404375,0,0
13.490843953151524,2,0,2,376.6107574065148,14.784447138274656,0,0,92.64026950113534,1,1.0280197385815697,3,161.5347941815057,0,0
14.80394814263267,2,2,0,433.37540973669496,15.516337512518227,3,0,87.56899089810369,1,1.4170734378794463,0,218.01480726517437,0,0
14.051632965446725,1,1,0,414.9086553854713,10.967211527795843,0,0,86.64807096994022,1,0.4473406076871544,0,274.42319483454764,0,0
9.114357420975455,1,0,0,567.158221603791,15.947540507853647,1,0,82.03034848594103,1,1.0537162685327226,1,139.74038136655577,1,0
5.604148431116992,1,1,0,310.55850310209064,14.651063208819911,1,0,81.2117776976362,1,1.1422661792708544,2,203.49382274992587,0,0
14.236044831034206,2,0,1,437.79510967493945,15.867507018810567,1,0,78.2672810190268,1,2.2057932976280314,0,320.00844759896484,0,0
6.264927278604652,1,1,2,379.48523392791515,5.960681827576948,2,0,82.72306071566581,1,1.9382263335045082,0,328.52526599738053,0,0
10.253848315436448,1,0,0,369.64150465090427,19.505738521606432,1,0,15.225070148658379,1,3.2539377712408126,0,336.87947260048895,1,0
15.143015583165932,2,1,0,387.79157999831006,10.00562061494272,2,0,36.60630579752613,1,1.649254310078131,0,247.88462211429402,0,0
20.063814038152646,2,0,1,533.178608707528,12.236109333776193,1,0,47.87187103069307,1,0.5976675998269512,3,272.71653599446574,0,0
8.436607241226495,0,0,2,417.66524040046306,9.527027595442911,0,0,73.92005589414919,1,0.910288136064203,3,200.30426487150547,0,0
8.168757876461296,1,1,1,264.3700913580478,14.673090708336261,1,0,73.55525880505242,1,1.4659066089848882,1,312.0491667273119,0,0
12.825059047464812,1,0,0,442.9886198981691,19.982206992320478,0,0,64.64965245582368,1,2.752002191108205,1,153.8799180257752,0,0
15.59361094421063,0,1,0,494.3671519924625,16.428868137245615,2,0,81.3229858636502,0,1.9473278570112604,1,217.58917779659012,0,0
10.801365473146276,0,2,3,195.2420993453974,20.212337704019934,0,0,60.87581401105079,1,2.232414743169543,0,226.21014108964758,0,0
23.846039326468315,9,5,7,1182.1138899593923,3.8651294943264474,9,0,28.588932447119962,0,6.8422317827549595,5,556.132803035467,1,1
8.759723786241835,0,0,0,575.690111677425,8.466753329457223,1,0,87.68757094188406,1,2.1081809535122007,1,185.74832214397492,0,0
11.412944395021384,2,0,0,436.3753844509538,15.58330357778672,1,0,69.8182580516314,1,0.5355793582673959,0,272.58274547705264,0,0
10.737511096061738,0,0,0,523.6234278837516,23.21032749821174,2,0,67.95534330660625,1,0.40097432368752217,3,366.6758805745911,0,0
10.636541874349705,4,1,0,501.32889580584094,13.99581433455411,1,0,71.54301766505134,1,1.1687745447774511,2,304.70965570689754,0,0
13.442414557071126,1,2,1,554.0301489714541,18.341706594692063,0,0,6.228523893136548,1,2.620277611215613,3,295.01423514259034,0,0
2.0,8,5,10,691.6501137685324,5.777001845421443,5,0,42.17925659387159,0,4.4608177720804045,5,785.0048584062721,1,1
16.151488810526278,2,2,1,189.1011890505721,17.844841355432543,0,0,100.0,1,0.4520485153335485,2,319.87328301269065,0,0
14.478492654678123,2,0,1,394.3665897190146,16.51900375566322,1,0,34.635013569768994,1,4.029871453622367,1,385.3234317318702,0,0
14.378121346869689,4,0,0,516.492229065103,10.77097691941561,1,0,47.03450337604245,1,2.5259264306525173,1,327.4849025036701,0,0
12.864586943485659,2,2,3,544.1101208934268,12.65555393237059,0,0,98.71443919055422,1,2.576822992170117,1,364.91380171290206,0,0
11.452061599520741,1,1,1,507.1500351372448,7.1442467641494805,0,0,71.93798840974853,1,2.20279889045508,0,215.36874204565407,0,0
9.218894492107474,1,0,1,507.20010180679935,10.512845533352692,1,0,39.68892833108555,1,1.818310172192364,1,324.6686116402258,0,0
18.61883363630487,1,1,0,429.3010618729761,17.848939934793083,0,0,69.90668001469295,0,1.6097147937851635,1,306.1791774273666,0,0
17.59016313449805,1,1,0,371.75026699150516,20.647167872202065,2,0,49.55393745416269,1,3.0660282741138394,2,289.9827671719617,0,0
5.36080162738282,2,0,1,378.6178379274171,17.76421750211589,2,0,61.62227491612917,1,0.7046203580428452,1,340.8840317669633,0,0
7.786882452220356,0,1,0,238.93618858232955,14.220938745778078,0,0,100.0,1,2.4755905191540224,1,247.53962117229707,0,0
23.502554299851276,14,1,8,736.8526672585766,4.228583625980076,2,1,35.47160552390453,0,4.730105521440837,6,767.8668257426127,0,1
15.436089838198313,0,0,1,411.59807389265404,13.365494298079735,1,0,75.87794724957726,1,1.1311100347527785,0,440.9055067379748,0,0
7.3641409632207395,0,0,2,220.82581406655237,4.580357536934432,1,0,48.312330113535545,1,1.7226604437807835,0,219.85093286513882,0,0
15.953798792139931,1,0,1,344.567233220049,11.856126643131246,0,0,68.78745215996888,0,2.6183616986747924,4,261.2977396550993,0,0
10.205264670167212,3,0,0,492.22384113476824,11.230715920699557,0,0,74.26147845782884,1,2.8061175714074613,1,182.89597358406454,0,0
10.567150446324703,2,0,0,372.0947345162307,16.139559998784904,1,0,73.71087236090989,0,1.0215636357478732,0,282.5227139410867,0,0
14.17433535942161,1,1,2,501.99005076165355,18.513067712767544,1,0,60.80424892650951,1,2.0301456115812924,2,292.0860758089642,0,0
16.25449329876505,0,0,0,490.5205114982777,15.478660308211943,2,0,78.5571158568923,1,2.1718677046485895,0,264.7716661798235,0,0
10.342726959966305,1,1,3,363.01785508295507,14.928380419107935,0,0,79.14814045422033,1,1.2445427945937346,5,179.7038769569547,0,0
8.956768218198029,2,0,1,395.39724333866246,21.188825464135373,1,0,76.3092690438436,1,1.056850477434999,2,385.5435830095181,0,0
15.053767128319732,1,1,1,606.9438213804832,12.37912525944917,3,0,64.59054444282432,1,1.175262714501525,0,284.30496976548324,0,0
18.31416930523763,5,0,0,211.1885223362438,9.529747721173683,1,0,79.67337657374215,1,2.607114223108353,1,217.40960368480074,1,0
15.84763239723605,0,0,0,502.33933758916294,20.758940406944088,0,0,55.48558592857242,1,1.2795210382986943,4,347.9125743061884,0,0
14.521985066278717,1,1,1,365.9394844677041,14.541421255892878,0,0,31.60176823227752,1,3.4674832172735184,1,359.6777332367696,0,0
14.694331415490812,1,1,0,495.28548394038194,12.573931484814091,1,0,57.498504015331484,1,2.2238084527895605,0,252.94615141974754,0,0
13.948563019227656,0,1,1,287.86035486222795,10.550139219325631,0,1,58.444638572144285,1,1.2180607600201185,1,142.3281527204802,0,0
10.971058576449344,1,1,6,284.49349878987664,15.317638013898167,3,0,46.744017574016446,1,2.3009847073756187,1,284.80219101931556,0,0
15.181226705178249,1,1,2,236.17989687681157,11.49828172550508,0,0,75.93986783243712,0,1.5934027263930863,0,284.3392961103751,0,0
8.619233373259853,3,1,0,428.8928107536776,12.7028034642438,1,0,66.48585278847347,1,2.8621975850399055,0,385.5778554884148,0,0
11.633817050022344,1,1,0,288.0672015795962,12.31105376374078,2,0,58.267527827310474,1,0.8670758185405875,0,264.214152629631,0,0
11.022848777888695,1,0,0,363.88186459110324,17.38138681658871,1,0,75.48908419836677,0,2.7004486044080696,2,272.4698889649301,0,0
12.131102988796977,0,0,0,248.0171770877514,8.151186264344691,0,0,70.19724782133156,1,1.785801727069293,0,218.6972279518036,0,0
16.51979862837369,2,0,0,514.0757144463823,21.316957036889715,0,0,61.917195281809725,1,1.2433016377278283,1,141.4210089881148,0,0
14.761120920538646,0,1,1,489.29973139175223,3.70420787516575,0,0,47.40104360326086,1,2.373381913908391,3,225.3469175554124,0,0
17.355711137366463,2,2,0,425.5791122713494,10.4366456676724,1,0,51.08963677712888,1,1.0580318994212143,3,429.6393427997198,0,0
14.602035378190797,2,0,1,398.27124304747224,9.986190356550342,1,0,95.99388862998634,1,2.780339317798888,0,225.59095668704114,0,0
10.240890464654008,1,1,2,309.0170850297315,18.292858049753,0,0,96.00291759199894,1,2.3376486756970722,0,369.25523516939035,0,0
7.657923741682147,1,2,1,438.22821074069026,9.856281517430425,0,0,18.883864230426934,0,3.0026994035013947,0,341.290214307744,0,0
13.591498638502582,3,0,1,252.3740217891876,7.7964550827251395,2,0,86.2134338163816,1,3.3495415682928553,1,321.423771223753,0,0
21.70872904028161,3,0,1,496.7256520472664,13.671251051756434,0,0,79.27893547055362,1,2.5652066600527963,3,127.6414808057928,0,0
8.47960135152292,1,2,0,371.426199768686,17.44846204297089,2,0,59.01014338706191,1,2.546381033249848,0,183.11485338072532,0,0
10.599008424250943,2,1,0,452.4252074655218,14.549155777577015,2,0,81.0715611815203,1,0.0,1,316.1851793723866,0,0
11.135522304189463,1,1,1,332.00688781984275,14.609546905034415,2,0,60.762020782178986,1,1.8410330675883577,0,237.53946407387517,0,0
11.805061146426866,2,3,1,425.20996186003964,12.575797933742958,0,0,67.2612618091875,1,1.0883199891863886,1,270.13215719910954,0,0
9.259477062964487,1,0,2,237.49132896684128,15.650895760299985,1,0,81.86880825685999,1,2.9357188884973304,2,364.999886625132,0,0
12.6117072501399,1,0,1,247.92015450047492,13.372933827760786,1,0,76.51120876403046,1,3.0610035914244333,1,328.4655250914945,0,0
11.06675885717318,0,1,0,429.48509144744867,15.827697458425748,0,0,78.70968069697382,0,4.070268381301944,0,324.8909066839718,0,0
14.40742405504916,1,1,0,503.7148032945612,14.832449814142127,2,0,100.0,1,1.9770976323499156,1,118.36683931243363,0,0
11.208751202906877,1,2,3,277.6414628256184,15.07637729547867,5,0,88.64812470827158,1,1.5020643374579996,1,283.1377952835445,0,0
4.774240275554388,0,3,0,440.5504877536116,16.481417853486857,2,0,40.78836187512999,1,1.4708178626958988,1,341.15204531059106,0,0
11.982431715263704,4,1,1,267.6374254673515,9.686356876159639,0,0,82.48004759973117,1,2.6593865091200106,0,372.59622140356,0,0
14.93211743175614,2,0,1,350.52153946732454,15.810464671611992,1,0,61.239780570365625,1,1.1515623644102815,1,182.1652443212932,0,0
9.076916245436749,1,0,1,395.10350041116425,7.917904087150159,2,1,40.1109642310283,1,0.5332150439603291,0,358.44834241079025,0,0
7.3638069030759254,1,0,1,297.5653585365978,13.633009254201234,3,0,55.88215041773897,1,1.8600067776826776,1,250.1104287177456,1,0
9.720800570910072,0,1,0,306.25036742620193,16.80714613879377,1,0,62.26081631903942,0,1.930885204405214,0,334.90412816238705,1,0
5.451382606979594,1,0,1,494.74711493866744,13.245602588458748,1,0,60.33639713028573,1,2.5423508276573514,0,250.9627505409635,0,0
7.521000123384578,1,1,1,211.7277677389924,18.41679140062122,1,0,33.50400771719184,1,0.9634598685940392,2,153.5664907273997,0,0
7.496529049340504,1,0,1,389.78981286787996,16.313268170631265,0,0,59.29478061527895,1,0.7561764807142549,0,246.21452451149895,1,0
13.570527249089611,4,1,3,429.58699547200325,16.66203677171805,1,0,83.55614986321059,1,1.5187412475842326,1,315.6016010630794,0,0
15.413072425044229,2,2,1,484.7859747351081,16.56384898130416,1,0,79.6025276728227,1,0.6446554109039018,2,260.42476583657185,0,0
5.6523746865722275,2,0,0,656.9254617693158,14.9783829913073,3,0,84.53157610366115,0,1.3357553990450268,1,228.96060107240191,0,0
8.08147418697921,4,1,0,378.22250683789747,12.134592631700569,3,0,39.77495169836905,1,0.7691604117108688,2,264.8740594862153,0,0
11.033436713600496,1,0,4,202.90536431327237,7.620532769059235,2,0,69.30786425650342,1,1.8940592939212737,1,262.9983712329923,0,0
12.829053022284386,1,0,1,212.31659751214167,12.063437146293815,0,0,74.75381689037393,1,2.1512127013265556,3,302.5663571681079,0,0
13.004308497884978,1,0,4,248.5064727356005,14.7412048165611,3,0,47.21511549215829,1,0.853706848709817,0,251.55062762902358,0,0
15.217700647851295,2,0,0,298.58675259496476,13.5931386571043,2,0,87.44313409613856,0,0.9902574357011543,1,171.46672524111486,0,0
15.974996900937983,2,1,1,408.66324252737786,14.939253886550622,1,0,47.00325237336641,1,1.264595312452917,0,345.46432230051386,0,0
10.5337417350283,0,0,1,383.7089182716435,11.525197046110176,1,0,70.89905118662595,1,2.6146859720382905,2,257.113181242276,0,0
7.409667200208044,1,0,0,233.61576807959844,14.871872893348367,2,0,92.01625737360091,0,0.8401181760859763,2,317.20173829863955,0,0
14.405996497030518,1,0,2,552.7689370653266,17.35326769399167,1,0,80.20495653582785,1,2.2861377494795123,2,270.4453260401925,0,0
11.986998686210809,4,0,1,269.5613651089069,11.852886569936155,1,0,68.55321249550886,0,1.723805097334015,0,223.6705221894932,0,0
14.10099948185611,1,2,0,491.5954955728987,13.153706243117744,1,0,91.60008295209138,1,1.1975617094333906,2,226.87658860786448,0,0
15.692644931590007,0,0,0,476.29004076453333,12.184635032375729,1,0,63.42485780938818,1,1.0866660251647215,1,214.1787589685647,0,0
14.091074788345473,1,0,1,405.7102317230099,9.59443791263578,0,0,81.98236344958224,1,1.011899850441961,0,347.1264532594911,0,0
11.966951711439945,1,1,1,229.81880219602078,10.900801223445102,1,0,77.88156608793511,1,1.63584832595818,2,360.0115865242785,0,0
18.04062232274845,1,4,1,504.7138526147447,18.998041655702806,0,0,67.64421206736091,1,2.294131655819261,1,174.4426998388423,0,0
15.006783786124284,2,0,2,294.9196040353572,14.039331809765327,3,0,79.82476261453652,0,2.284509732979722,1,207.24431116902687,0,0
3.655871779725876,1,0,1,497.2166164142022,13.016876951386383,1,0,66.99775713193918,1,1.4437788839514356,1,447.7920205355036,0,0
13.426572193451507,1,1,1,374.960201940111,8.616363605356959,0,0,44.05988135263055,1,0.8580065551281554,0,311.85327934679333,0,0
8.439413403100051,0,2,0,480.4153699504069,10.974926512514843,1,0,85.32471811041493,1,1.1007498435226586,2,285.2016176125418,0,0
8.966001161557148,0,4,3,442.67458931601124,11.561547335632515,2,0,25.14207715134392,1,2.624446538555322,0,262.4270191449603,0,0
9.62562536105823,3,0,1,316.0541840049911,9.030132008818448,1,0,61.83159161663794,1,1.8278178356524504,0,171.93740825437354,0,0
16.180193289644958,1,1,1,495.89844175793957,13.526987376205549,0,0,70.42911458849886,0,2.01047850333272,3,295.88419909655215,0,0
11.116595327210701,0,0,0,405.63550889274416,18.80421291229369,0,0,17.825876036883976,0,1.3371775776878088,1,184.86034008106262,0,0
10.019503119534198,0,2,2,504.2451879486068,11.345489169750667,0,1,52.632381120010095,1,0.08253033988974287,2,314.0218710962383,0,0
13.750736429965874,2,1,1,287.6795349438972,16.740948434726555,1,0,53.60606531297898,1,1.5957533030205964,0,245.30607649736774,0,0
4.190483499854442,4,0,0,437.9446774999832,22.09210698352034,0,0,100.0,1,3.1813553246739974,5,275.6113805026026,0,0
15.91414949480236,1,0,0,219.4072589960825,12.88579939060552,0,0,52.907253672618104,0,3.3200420031802143,0,145.24019488077283,0,0
7.022945508337147,2,0,1,442.2283998326121,1.411103720817282,4,0,100.0,1,2.431129219293378,1,258.55631105646046,0,0
7.724333575997353,2,2,0,182.34438191691046,11.207517605150695,0,0,32.28739251518575,1,1.0977791942576958,2,249.03490590456727,1,0
9.05793194374024,0,1,1,549.5629216298079,13.09902737099364,1,0,64.03976955940009,1,3.5424170565830218,2,231.50614041762972,0,0
14.805607025130069,4,3,0,442.1848240936109,11.162156991977378,1,0,82.22991883486775,0,1.7005258469764342,0,253.65508436740697,0,0
7.696742370048987,0,1,0,552.2255702613288,16.439317224971642,0,0,80.305373224925,0,1.610180507616959,3,176.8815491529671,0,0
35.54610986684223,6,7,10,575.196469950328,6.532612887693914,10,0,23.028353568023697,0,2.8263832087153755,3,646.3559956160744,1,1
18.264226921423067,8,2,8,933.4728798108465,4.255092556392327,7,0,62.06476714328705,0,6.8024559697920255,5,759.0237388043821,1,1
11.668358384760339,0,0,2,351.9796995798716,12.53351806479582,3,0,96.66881684085479,1,1.3321161781932862,1,246.50306295385766,0,0
10.357861416454302,1,0,0,511.88012041823936,15.736787497011143,0,0,60.17618490806786,1,1.5180393139668997,0,296.89273382366224,0,0
9.566786234315991,1,1,2,258.8406123899367,14.242239154382062,0,0,40.45140742836639,1,1.4456340424871148,1,457.9606467502697,0,0
6.414622072525579,1,1,0,430.4683391625286,13.745805586063044,1,0,94.77111490119049,1,1.8796538805337508,0,190.12031639308097,0,0
11.388640290916221,0,1,0,182.006467432867,17.222927182816395,0,0,49.27495537695926,1,2.8333650759564706,0,243.9383565805411,0,0
20.83632893915729,1,0,0,392.42833666636517,11.935906513524866,2,0,67.3181335300222,0,0.6454913690226234,1,390.75853850403735,0,0
10.037197339712128,1,1,2,515.5814546320215,7.48196224678604,1,0,57.810537318170226,1,1.8542935940047114,0,260.5369640684654,0,0
11.394695817282473,2,1,1,424.23055664659483,14.591227181023777,0,0,100.0,1,2.302167144548486,2,338.5004609905682,0,0
12.47196611158327,1,1,1,293.8009222677629,12.336751964231475,0,0,68.76541132712029,1,2.697612725784333,1,256.09618901724747,0,0
18.84851107721372,1,0,2,514.6131961700426,16.07825859816335,1,0,57.90050689953432,1,2.3211760576424596,2,374.9789075547673,0,0
4.653427442079881,1,0,0,221.97716885434127,19.516554208136185,1,0,74.28036581306337,1,1.3478851349686451,1,252.6141386038434,0,0
9.453445677527075,3,1,0,379.02227340677535,12.46480296182583,1,0,64.408020369202,1,0.2950495928339768,0,337.65279517605046,0,0
7.573969941243368,2,1,0,534.966126086025,17.254781924829192,0,0,73.88185535369449,1,1.393042000351157,2,266.50796566565975,0,0
14.372281861292992,1,0,0,402.9236822348012,12.369550195877004,2,0,64.20371224222242,1,2.1682434567392246,0,190.57748379683025,0,0
16.543571088285415,1,0,1,370.6143295088006,15.445685591988768,2,0,88.54056572659805,1,2.689185024106096,1,266.807725179369,0,0
10.805771107300735,1,0,0,325.27408334427275,15.426290253934898,2,0,61.12766364119581,1,2.943977895275986,0,314.42141682071934,0,0
7.5874641591638134,0,1,3,450.3131344247545,14.087755260138328,0,0,58.8371130977912,1,2.3916086627975996,3,315.23554719207647,0,0
15.865267093340702,1,0,0,392.144483174005,17.890046303820334,1,0,80.96739837421723,1,2.318759887148841,1,221.41471564381504,0,0
2.7238149665263993,3,1,0,517.9605322998657,20.734215565555374,2,0,77.10453011924872,1,3.422059438642715,0,186.97300509914342,0,0
15.128228922273728,1,2,0,349.61735926571845,18.76608672232245,0,0,79.46001079366316,1,2.429242469188745,0,327.139777007782,0,0
11.723086219000132,1,1,0,253.41978819253148,21.068724311541384,1,0,69.97587049621907,1,1.0275350547814381,0,112.42295960942994,0,0
18.556011133278364,1,0,0,539.6663295142705,6.803303473583619,2,0,81.20163503383188,1,1.7697387999055543,0,259.43866409538964,0,0
12.554795111124633,2,0,1,503.99147701876444,13.215759564780388,2,0,57.37033076498851,1,2.7420393317417484,0,170.93368404632173,0,0
10.063906429098319,1,1,1,265.04274497502945,10.642467428832434,2,0,80.1329745011434,1,2.634408362102486,0,278.19356510169405,0,0
6.600771866906139,2,0,1,281.52676473506386,20.663246669536296,1,0,74.67095451844956,0,1.3602571902927283,1,281.17757321526375,0,0
7.724417331628605,2,1,0,457.89825691232943,14.069195609274303,2,0,66.65177416218367,1,1.969149540206155,3,261.2640595836062,0,0
